scenario,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
59,17.437150799921202,17.437150799921202,65.82867733228272,0.0,6.020018533149475,99.47160066495941,246.22904799527223,246.22904799527223,28.6429233326767,99.47160066495941,17.437150799921202,46.95437573244031,46.95437573244031,17.437150799921202,46.95437573244031,46.95437573244031,65.82867733228272,65.82867733228272,135.49161919810888,135.49161919810888,6.020018533149475,6.020018533149475,6.020018533149475,6.020018533149475,99.47160066495941,28.6429233326767,28.6429233326767,28.6429233326767,28.6429233326767,28.6429233326767,99.47160066495941,315.8286773322827,165.39152653236152
60,17.526693798117137,17.526693798117137,48.55523100083641,0.0,6.0640651154811245,87.72607130878608,202.1355038493708,202.1355038493708,24.277615500418204,87.72607130878608,17.526693798117137,72.04271007698742,72.04271007698742,17.526693798117137,72.04271007698742,72.04271007698742,50.5338759623427,50.5338759623427,115.87555657824203,115.87555657824203,12.0,12.0,12.0,12.0,90.69403875104551,50.0,50.0,50.0,50.0,50.0,155.0,221.38807750209102,192.05338759623427
61,19.0,19.0,90.0,0.0,10.0,100.0,350.0,350.0,45.0,140.0,18.0,70.0,70.0,18.0,70.0,70.0,90.0,90.0,180.0,180.0,10.0,10.0,10.0,10.0,150.0,45.0,45.0,45.0,45.0,45.0,150.0,330.0,180.0
62,18.115252804194643,18.115252804194643,64.66099007864955,0.0,7.476606730067141,107.5514893456001,258.6439603145982,258.6439603145982,31.15252804194642,107.5514893456001,18.115252804194643,47.35184262375856,47.35184262375856,18.115252804194643,47.35184262375856,47.35184262375856,64.66099007864955,64.66099007864955,136.68808973422853,136.68808973422853,12.0,12.0,12.0,12.0,107.5514893456001,31.15252804194642,31.15252804194642,31.15252804194642,31.15252804194642,31.15252804194642,107.5514893456001,251.0507722202187,136.68808973422853
63,18.145803370813013,18.145803370813013,65.23381320274402,0.0,7.549928089951235,108.32059986021764,260.93525281097607,260.93525281097607,31.45803370813015,108.32059986021764,18.145803370813013,47.816211236357816,47.816211236357816,18.145803370813013,47.816211236357816,47.816211236357816,65.23381320274402,65.23381320274402,137.66570786601648,137.66570786601648,7.549928089951235,7.549928089951235,7.549928089951235,7.549928089951235,108.32059986021764,31.45803370813015,31.45803370813015,31.45803370813015,31.45803370813015,31.45803370813015,108.32059986021764,252.65467696768326,137.66570786601648
64,17.880665900755766,17.880665900755766,60.26248563917058,0.0,6.913598161813834,101.64576405152636,241.0499425566823,241.0499425566823,28.806659007557645,101.64576405152636,17.880665900755766,43.786121691487615,43.786121691487615,17.880665900755766,43.786121691487615,43.786121691487615,60.26248563917058,60.26248563917058,129.18130882418444,129.18130882418444,6.913598161813834,6.913598161813834,6.913598161813834,6.913598161813834,101.64576405152636,28.806659007557645,28.806659007557645,28.806659007557645,28.806659007557645,50.0,147.0524971278341,238.73495978967762,197.0
65,17.941015284925673,17.941015284925673,61.39403659235637,0.0,7.058436683821615,103.16505979800382,245.5761463694255,245.5761463694255,29.410152849256733,103.16505979800382,17.941015284925673,44.70343233087023,44.70343233087023,17.941015284925673,44.70343233087023,44.70343233087023,61.39403659235637,61.39403659235637,131.11248911762155,131.11248911762155,7.058436683821615,7.058436683821615,7.058436683821615,7.058436683821615,103.16505979800382,29.410152849256733,29.410152849256733,29.410152849256733,29.410152849256733,50.0,147.27880731847128,241.90330245859786,165.08573691634794
66,17.936276103608463,17.936276103608463,61.30517694265872,0.0,7.047062648660315,103.04575090834311,245.22070777063487,245.22070777063487,29.36276103608465,103.04575090834311,17.936276103608463,44.63139677484867,44.63139677484867,17.936276103608463,44.63139677484867,44.63139677484867,61.30517694265872,61.30517694265872,130.9608353154709,130.9608353154709,7.047062648660315,7.047062648660315,7.047062648660315,7.047062648660315,103.04575090834311,29.36276103608465,29.36276103608465,29.36276103608465,29.36276103608465,50.0,147.26103538853175,241.6544954394444,167.59193447642062
67,18.106829636768865,18.58012222757665,64.50305568941619,0.0,7.456391128245272,107.33943610565613,258.01222275766474,258.01222275766474,31.068296367688635,107.33943610565613,18.106829636768865,47.22381047888672,47.22381047888672,18.106829636768865,47.22381047888672,47.22381047888672,64.50305568941619,64.50305568941619,136.41854837660364,136.41854837660364,7.456391128245272,7.456391128245272,7.456391128245272,7.456391128245272,107.33943610565613,31.068296367688635,31.068296367688635,31.068296367688635,31.068296367688635,31.068296367688635,107.33943610565613,250.60855593036533,136.41854837660364
68,17.915161875026122,17.915161875026122,60.90928515673977,0.0,6.9963885000626895,102.5142002037826,243.63714062695908,243.63714062695908,29.15161875026121,102.5142002037826,17.915161875026122,44.31046050039704,44.31046050039704,17.915161875026122,44.31046050039704,44.31046050039704,60.90928515673977,60.90928515673977,130.28518000083588,130.28518000083588,6.9963885000626895,6.9963885000626895,6.9963885000626895,6.9963885000626895,102.5142002037826,29.15161875026121,29.15161875026121,29.15161875026121,29.15161875026121,50.0,147.18185703134796,240.54599843887135,178.75766640647856
69,17.948345857723147,17.948345857723147,61.53148483230905,0.0,7.076030058535558,103.34960696818027,246.1259393292362,246.1259393292362,29.48345857723149,103.34960696818027,17.948345857723147,44.81485703739186,44.81485703739186,17.948345857723147,44.81485703739186,44.81485703739186,61.53148483230905,61.53148483230905,131.34706744714077,131.34706744714077,7.076030058535558,7.076030058535558,7.076030058535558,7.076030058535558,103.34960696818027,29.48345857723149,29.48345857723149,29.48345857723149,29.48345857723149,50.0,147.30629696646182,242.28815753046533,131.34706744714077
70,19.5,19.5,95.0,0.0,6.0,70.0,150.0,150.0,25.0,70.0,19.5,50.0,50.0,19.5,50.0,50.0,80.0,80.0,150.0,150.0,6.0,6.0,6.0,6.0,130.0,40.0,40.0,40.0,40.0,50.0,155.0,300.0,150.0
71,17.948345857723147,17.948345857723147,61.53148483230905,0.0,7.076030058535558,103.34960696818027,246.1259393292362,246.1259393292362,29.48345857723149,103.34960696818027,17.948345857723147,44.81485703739186,44.81485703739186,17.948345857723147,44.81485703739186,44.81485703739186,61.53148483230905,61.53148483230905,131.34706744714077,131.34706744714077,7.076030058535558,7.076030058535558,7.076030058535558,7.076030058535558,103.34960696818027,29.48345857723149,29.48345857723149,29.48345857723149,29.48345857723149,50.0,147.30629696646182,242.28815753046533,131.34706744714077
72,17.92335165033179,17.92335165033179,61.062843443721015,0.0,7.016043960796289,102.72037779710274,244.25137377488406,244.25137377488406,29.233516503317873,102.72037779710274,17.92335165033179,44.43494508504317,44.43494508504317,17.92335165033179,44.43494508504317,44.43494508504317,61.062843443721015,61.062843443721015,130.54725281061718,130.54725281061718,7.016043960796289,7.016043960796289,7.016043960796289,7.016043960796289,102.72037779710274,29.233516503317873,29.233516503317873,29.233516503317873,29.233516503317873,50.0,147.2125686887442,240.97596164241884,144.56462917087762
73,17.97973790983305,17.97973790983305,62.12008580936969,0.0,7.151370983599321,104.13990188004703,248.48034323747876,248.48034323747876,29.797379098330502,104.13990188004703,17.97973790983305,45.29201622946236,45.29201622946236,17.97973790983305,45.29201622946236,45.29201622946236,62.12008580936969,62.12008580936969,132.3516131146576,132.3516131146576,7.151370983599321,7.151370983599321,7.151370983599321,7.151370983599321,104.13990188004703,29.797379098330502,29.797379098330502,29.797379098330502,29.797379098330502,50.0,147.42401716187393,243.93624026623513,132.3516131146576
74,17.895005133826512,17.895005133826512,60.531346259247115,0.0,6.948012321183631,102.00675424408246,242.12538503698846,242.12538503698846,28.95005133826513,102.00675424408246,17.895005133826512,44.004078034162994,44.004078034162994,17.895005133826512,44.004078034162994,44.004078034162994,83.68628978715547,83.68628978715547,129.6401642824484,129.6401642824484,6.948012321183631,6.948012321183631,6.948012321183631,6.948012321183631,102.00675424408246,28.95005133826513,28.95005133826513,28.95005133826513,28.95005133826513,28.95005133826513,102.00675424408246,239.4877695258919,197.0
75,17.642502108368955,17.642502108368955,62.28003373390331,0.0,6.62490480708122,103.13504638411705,211.40016866951652,211.40016866951652,31.140016866951655,103.13504638411705,17.642502108368955,42.05203036051297,51.482021927037145,17.642502108368955,42.05203036051297,42.05203036051297,58.50803710729364,58.50803710729364,133.81905650428803,133.81905650428803,6.62490480708122,6.62490480708122,6.62490480708122,6.62490480708122,103.13504638411705,31.140016866951655,31.140016866951655,31.140016866951655,31.140016866951655,31.140016866951655,103.13504638411705,340.57000843347583,180.9690143369089
76,17.558160588970086,17.558160588970086,51.16321177940175,0.0,7.116321177940175,101.27953295734193,224.18756240584628,224.18756240584628,23.628134360876942,101.27953295734193,17.558160588970086,45.721191303229084,45.721191303229084,17.558160588970086,45.721191303229084,45.721191303229084,51.16321177940175,51.16321177940175,131.55870378439835,131.55870378439835,7.116321177940175,7.116321177940175,7.116321177940175,7.116321177940175,101.27953295734193,30.4652847117607,30.4652847117607,30.4652847117607,30.4652847117607,30.4652847117607,101.27953295734193,340.23264235588033,197.0
77,17.927066758051723,17.927066758051723,61.13250171346981,0.0,7.024960219324134,102.81390563395212,244.53000685387923,244.53000685387923,29.270667580517227,102.81390563395212,17.927066758051723,44.49141472238618,44.49141472238618,17.927066758051723,44.49141472238618,44.49141472238618,61.13250171346981,61.13250171346981,130.66613625765513,130.66613625765513,7.024960219324134,7.024960219324134,7.024960219324134,7.024960219324134,102.81390563395212,29.270667580517227,29.270667580517227,29.270667580517227,29.270667580517227,50.0,147.22650034269395,270.7103034954784,130.66613625765513
78,17.798863081767422,17.798863081767422,58.72868278313917,0.0,6.717271396241815,99.58637808349485,234.91473113255668,234.91473113255668,27.988630817674228,99.58637808349485,17.798863081767422,42.54271884286482,42.54271884286482,17.798863081767422,42.54271884286482,42.54271884286482,100.0,100.0,126.56361861655753,126.56361861655753,6.717271396241815,6.717271396241815,6.717271396241815,6.717271396241815,99.58637808349485,27.988630817674228,27.988630817674228,27.988630817674228,27.988630817674228,27.988630817674228,99.58637808349485,234.4403117927897,197.0
79,17.73383688034253,17.73383688034253,57.50944150642246,0.0,6.561208512822073,97.94934346262322,230.03776602568985,230.03776602568985,27.33836880342531,97.94934346262322,17.73383688034253,41.55432058120647,41.55432058120647,17.73383688034253,41.55432058120647,41.55432058120647,57.50944150642246,57.50944150642246,124.48278017096101,124.48278017096101,6.561208512822073,6.561208512822073,6.561208512822073,6.561208512822073,97.94934346262322,27.33836880342531,27.33836880342531,27.33836880342531,27.33836880342531,27.33836880342531,97.94934346262322,350.0,197.0
80,17.82414915330009,17.82414915330009,59.20279662437668,0.0,6.777957967920216,100.22295493432976,236.81118649750672,236.81118649750672,28.2414915330009,100.22295493432976,17.82414915330009,42.92706713016136,42.92706713016136,17.82414915330009,42.92706713016136,42.92706713016136,59.20279662437668,59.20279662437668,127.37277290560287,127.37277290560287,6.777957967920216,6.777957967920216,6.777957967920216,6.777957967920216,100.22295493432976,28.2414915330009,28.2414915330009,28.2414915330009,28.2414915330009,50.0,146.84055932487533,235.76783054825472,197.0
81,19.0,19.0,90.0,0.0,10.0,150.0,380.0,390.0,45.0,150.0,19.0,70.0,70.0,19.0,70.0,70.0,95.0,95.0,190.0,190.0,11.0,11.0,11.0,11.0,150.0,45.0,45.0,45.0,45.0,45.0,150.0,340.0,190.0
82,17.886107887739715,17.886107887739715,60.36452289511965,0.0,6.926658930575314,101.78276607384731,241.4580915804786,241.4580915804786,28.861078877397144,101.78276607384731,17.886107887739715,43.86883989364366,43.86883989364366,17.886107887739715,43.86883989364366,43.86883989364366,60.36452289511965,60.36452289511965,129.35545240767087,129.35545240767087,6.926658930575314,6.926658930575314,6.926658930575314,6.926658930575314,101.78276607384731,28.861078877397144,28.861078877397144,28.861078877397144,28.861078877397144,50.0,147.07290457902394,239.020664106335,164.23467225996558
83,17.0,17.0,70.0,0.0,5.0,100.0,250.0,250.0,35.0,100.0,17.0,55.0,55.0,17.0,55.0,55.0,70.0,70.0,140.0,140.0,5.0,5.0,5.0,5.0,100.0,35.0,35.0,35.0,35.0,35.0,100.0,280.0,140.0
84,17.194840861457074,17.194840861457074,63.211027691240346,0.0,5.56192984596706,84.18122830563766,225.25238153339163,225.25238153339163,31.605513845620173,84.18122830563766,17.194840861457074,47.48854646071126,47.48854646071126,17.194840861457074,47.48854646071126,47.48854646071126,63.211027691240346,63.211027691240346,130.77984984423261,130.77984984423261,12.0,12.0,12.0,12.0,104.41516307545547,50.0,50.0,50.0,50.0,50.0,133.94015280185053,258.02756922810084,153.7729575372074
85,17.810131161423506,17.810131161423506,58.93995927669074,0.0,6.744314787416416,99.87005198883676,235.75983710676297,235.75983710676297,28.101311614235065,99.87005198883676,17.810131161423506,42.713993653637296,42.713993653637296,17.810131161423506,42.713993653637296,42.713993653637296,58.93995927669074,58.93995927669074,126.92419716555221,126.92419716555221,12.0,12.0,12.0,12.0,99.87005198883676,28.101311614235065,28.101311614235065,28.101311614235065,28.101311614235065,28.101311614235065,99.87005198883676,350.0,197.0
86,20.0,20.0,63.360395367099855,0.0,7.310130606988782,105.8052241795594,253.44158146839942,253.44158146839942,30.45887752911992,105.8052241795594,18.04588775291199,46.29749384426228,46.29749384426228,18.04588775291199,46.29749384426228,46.29749384426228,63.360395367099855,63.360395367099855,134.46840809318377,134.46840809318377,7.310130606988782,7.310130606988782,7.310130606988782,7.310130606988782,105.8052241795594,30.45887752911992,30.45887752911992,30.45887752911992,30.45887752911992,30.45887752911992,105.8052241795594,247.4091070278796,197.0
87,18.04439893884842,18.04439893884842,63.33248010340786,0.0,7.306557453236207,105.76774328550897,253.32992041363144,253.32992041363144,30.443989388484194,105.76774328550897,18.04439893884842,46.27486387049598,46.27486387049598,18.04439893884842,46.27486387049598,46.27486387049598,63.33248010340786,63.33248010340786,134.42076604314943,134.42076604314943,7.306557453236207,7.306557453236207,7.306557453236207,7.306557453236207,105.76774328550897,30.443989388484194,30.443989388484194,30.443989388484194,30.443989388484194,50.0,147.66649602068156,247.33094428954203,140.28756922660418
88,20.0,20.0,50.0,0.0,5.0,74.0,250.0,250.0,40.0,74.0,20.0,55.0,55.0,20.0,55.0,55.0,80.0,80.0,160.0,160.0,12.0,12.0,12.0,12.0,130.0,40.0,40.0,40.0,40.0,40.0,130.0,250.0,160.0
89,20.0,20.0,98.0,0.0,12.0,155.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,98.0,98.0,192.0,192.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
90,18.10289113385209,18.10289113385209,64.42920875972672,0.0,7.446938721245019,107.2402842947264,257.7168350389069,257.7168350389069,31.028911338520913,107.2402842947264,18.10289113385209,47.16394523455179,47.16394523455179,18.10289113385209,47.16394523455179,47.16394523455179,64.42920875972672,64.42920875972672,136.29251628326693,136.29251628326693,12.0,12.0,12.0,12.0,107.2402842947264,31.028911338520913,31.028911338520913,31.028911338520913,31.028911338520913,50.0,147.88584175194535,250.40178452723478,197.0
